id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
16556,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,Basics Men Grey Printed Sweatshirt
28335,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Idee Men Black Sunglasses
11846,Men,Footwear,Flip Flops,Flip Flops,Red,Summer,2012.0,Casual,Playboy Men Red Flip Flops
59618,Women,Apparel,Saree,Sarees,Red,Fall,2012.0,Ethnic,FNF Red & Gold Printed Collection for Wedding Sari
22755,Women,Apparel,Topwear,Kurtas,Navy Blue,Fall,2011.0,Ethnic,BIBA Women Solid Navy Blue Kurta
11275,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Sports,Nike Men Crickt Black Track Pants
35032,Women,Accessories,Stoles,Stoles,Green,Summer,2012.0,Casual,Fabindia Women Green Stole
4161,Women,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Inkfruit Women's Mementos Purple T-shirt
43578,Girls,Apparel,Topwear,Tops,Peach,Summer,2012.0,Casual,Gini and Jony Girls Woven Peach Top
13131,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2012.0,Formal,Provogue Men Brown Formal Shoes
28559,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Nike Men Blow up Red T-shirt
20148,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Wrangler Men Dodge Black Shirt
11023,Women,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Wrangler Women Black T-shirt
51939,Women,Accessories,Bags,Handbags,White,Summer,2016.0,Casual,Nyk Women White Handbag
2345,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2010.0,Casual,Reebok Men Graphic Yellow T-shirt
54943,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Do u speak green Men Green T-shirt
54568,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Sushilas Women Printed Green Kurta
10819,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Wrangler Men City Work Black Shirts
17558,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue & White Striped Shirt
7504,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Sports,Nike Women's Smash Pink T-shirt
34571,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Tonga Women Black Top
15870,Unisex,Footwear,Shoes,Casual Shoes,Blue,Spring,2013.0,Casual,Warner Bros Kids Unisex TJ Notebook Canvas Blue Casual Shoes
5515,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Probase Men's Crack Print Crew Challenger Blue T-shirt
17846,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Nike Men Supergame Black Sports Shoe
55642,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Black Peep Toes
14588,Women,Accessories,Belts,Belts,Red,Summer,2011.0,Casual,United Colors of Benetton Women Solid Red Belts
14900,Women,Accessories,Wallets,Wallets,Black,Summer,2011.0,Casual,United Colors of Benetton Women Solid Black Wallets
7747,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Indigo Nation Men Green Polo T-shirt
54280,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Formal,Black Coffee Men Grey Shirt
58511,Women,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Tonga Women White Shirt
25909,Women,Apparel,Bottomwear,Leggings,Pink,Summer,2012.0,Casual,Femella Women Pink Leggings
3967,Women,Apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,Jealous 21 Women Pink & Beige Long Top
33552,Men,Apparel,Topwear,Shirts,Brown,Summer,2012.0,Casual,Wrangler Men Brown Striped Shirt
53800,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Black T-shirt
50150,Women,Footwear,Shoes,Heels,Gold,Winter,2012.0,Casual,Rocia Women Beige Flats
28965,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,BIBA Women Ethnic White Kurta
46397,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Casual,ADIDAS Men Purple & Black Check Shirt
10287,Women,Footwear,Shoes,Flats,Silver,Winter,2013.0,Casual,Clarks Women Leather Silver Flats
43584,Girls,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Gini and Jony Girls Pink Top
57407,Women,Apparel,Innerwear,Briefs,White,Winter,2015.0,Casual,Amante Women White Bikini Briefs PGSI01
9590,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Indigo Nation Men cotton White Shirts
57090,Women,Apparel,Bottomwear,Skirts,Navy Blue,Summer,2012.0,Casual,Elle Women Navy Blue Skirt
34561,Women,Accessories,Bags,Handbags,Red,Summer,2012.0,Casual,Puma Women Red Originals Mono Shoulder Bag
19975,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,United Colors of Benetton Men Red Polo TShirt
41262,Men,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,Arrow Men Brown Wallet
12950,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Basics Men White Slim Fit Checked Shirt
37142,Men,Apparel,Topwear,Shirts,Lavender,Summer,2012.0,Casual,Wills Lifestyle Men Lavender Gingham Shirt
34937,Women,Apparel,Topwear,Dupatta,Yellow,Summer,2012.0,Ethnic,Fabindia Yellow Dupatta
36417,Women,Footwear,Shoes,Sports Shoes,Black,Spring,2013.0,Sports,Spinn Women Alliance Black Sports Shoes
36447,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Spinn Men Orbit White Sports Shoes
20047,Women,Accessories,Headwear,Caps,Blue,Fall,2011.0,Casual,United Colors of Benetton Women Solid Blue Cap
8306,Women,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Skechers Women Sports Black Pink White Shoe
10771,Girls,Footwear,Shoes,Casual Shoes,Red,Winter,2012.0,Casual,Disney Kids Red Casual Shoes
43489,Men,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,French Connection Men Black Jeans
22132,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011.0,Formal,Provogue Men Black Formal Shoes
16931,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Spykar Men Solid Green Tshirt
11911,Men,Footwear,Sandal,Sandals,Black,Summer,2011.0,Formal,Franco Leone Men Casual Black Sandals
20121,Women,Apparel,Topwear,Tops,Blue,Fall,2011.0,Casual,Wrangler Women Lace Blue Top
54072,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,2012.0,Sports,ADIDAS Men Blue Adipower Predator HG Sports Shoes
51386,Men,Apparel,Innerwear,Boxers,Grey,Summer,2012.0,Casual,Myntra Grey Printed Boxers
51382,Men,Apparel,Bottomwear,Shorts,Beige,Summer,2012.0,Casual,Myntra Men Beige Shorts
22348,Men,Apparel,Topwear,Sweaters,Grey,Fall,2011.0,Casual,John Players Men Solid Grey Sweater
59375,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Vishudh Women White Printed Kurta
48536,Men,Accessories,Headwear,Caps,Grey,Summer,2012.0,Casual,Wrangler Men Grey Check Cap
38462,Women,Accessories,Bags,Handbags,Blue,Fall,2012.0,Casual,Baggit Women Blue Tinki Tower Sling Bag
50276,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Arrow Men Camel Brown Sandals
55784,Men,Footwear,Shoes,Casual Shoes,Black,Spring,2014.0,Casual,Converse Men Black Casual Shoes
46614,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Catwalk Women Black Heels
44436,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2013.0,Casual,Gliders Men Grey Shoes
34980,Women,Accessories,Stoles,Stoles,Black,Summer,2012.0,Casual,Fabindia Women Black & Beige Stole
21449,Women,Apparel,Topwear,Tops,Mustard,Winter,2012.0,Casual,Roxy Women Mustard Yellow Top
32654,Women,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Sports,Nike Women Sphere Red T-shirt
15935,Men,Accessories,Belts,Belts,Black,Fall,2011.0,Casual,Turtle Men Leather Black Belts
8333,Boys,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Doodle Boy's Car Print White Red Blue Teen Kidswear
43618,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Vero Moda Women White Top
50338,Women,Apparel,Topwear,Kurtis,Blue,Summer,2012.0,Ethnic,Aurelia Women Blue Kurti
5477,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2011.0,Casual,Nike Men's Celso City Thong Flip Flop
29070,Unisex,Accessories,Bags,Backpacks,Blue,Winter,2018.0,Casual,Fastrack Unisex Blue Backpack
12177,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Basics Men Blue Slim Fit Shirt
46318,Men,Accessories,Watches,Watches,Brown,Winter,2016.0,Casual,Fossil Men Brown Dial Chronograph Watch FS4702
43760,Women,Accessories,Jewellery,Earrings,Gold,Summer,2012.0,Ethnic,Royal Diadem Golden Earrings
49101,Women,Personal Care,Lips,Lip Plumper,Pink,Spring,2017.0,Casual,Deborah Truy Pink Volume Lip Plumper 01
50546,Men,Apparel,Innerwear,Briefs,Charcoal,Summer,2016.0,Casual,Chromozome Men Pack of Two Grey Briefs
19700,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,United Colors of Benetton Men White Shirt
51570,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Fastrack Men Silver Watch
19115,Men,Apparel,Topwear,Tshirts,White,Summer,2016.0,Casual,Campbell Men Pack of 3 Solid Tshirts
25034,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2011.0,Sports,Nike Men Navy Blue Track Pants
14142,Men,Accessories,Cufflinks,Cufflinks,Steel,Fall,2011.0,Formal,Belmonte Men Bright Assorted Steel Cufflinks
18033,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Lino Perros Women Solid Brown Handbag
5959,Men,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,Locomotive Men Green White Blue Checked Shirt
27447,Women,Apparel,Topwear,Tshirts,Purple,Winter,2015.0,Casual,Jockey Women  Round Neck Purple T-Shirt
37722,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Casual,John Players Men Grey Striped Shirt
11175,Men,Apparel,Topwear,Sweaters,White,Fall,2011.0,Casual,Scullers Men Stripes White Sweaters
8335,Boys,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Doodle Boy's Touring Championship Green Teen Kidswear
23261,Men,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Maxima Ssteele Men Watch
8622,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Fastrack Unisex Sunglasses
53835,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Vishudh Women Blue Printed Kurta
32365,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Q&Q Men White Dial Watch R348
9032,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2011.0,Casual,Buckaroo Men Diana Black Casual Shoes
56816,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,John Players Men Blue Shirt
54176,Women,Accessories,Jewellery,Necklace and Chains,Gold,Fall,2012.0,Casual,Femella Golden Necklace
21246,Unisex,Accessories,Bags,Backpacks,Purple,Fall,2011.0,Casual,Footloose Unisex City Of Joy Laptop Purple Backpack
12257,Men,Apparel,Topwear,Shirts,Red,Winter,2011.0,Formal,Genesis Red Striped Formal Shirt
54128,Women,Footwear,Shoes,Heels,Silver,Winter,2012.0,Casual,Rocia Women Silver Heels
59380,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Vishudh Women Blue Printed Kurta
4453,Unisex,Accessories,Headwear,Caps,White,Summer,2011.0,Casual,Nike Unisex Rodger Federer White Grey Red Cap
7400,Men,Footwear,Shoes,Formal Shoes,Brown,Winter,2018.0,Formal,Red Tape Men Brown Shoes
6848,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,2011.0,Sports,Spalding Men's Running Royal Blue Shoe
22749,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,BIBA Women Printed Blue Kurta
59454,Men,Apparel,Topwear,Shirts,Black,Fall,2012.0,Formal,Arrow New York Men Black Check Shirt
31449,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Sports,Nike Men Training Black Shorts
15374,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,FILA Men Fila Runner White Sports Shoes
11759,Women,Apparel,Topwear,Tops,Grey,Summer,2011.0,Casual,Lee Women Solid Grey Tops
1614,Men,Apparel,Topwear,Tshirts,White,Fall,2010.0,Sports,Reebok T-shirt White Polo Tshirt
59441,Men,Apparel,Topwear,Shirts,Grey,Fall,2012.0,Formal,Arrow Men Grey Check Slim Fit Shirt
10486,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Flying Machine Men Black Polo Tshirts
25191,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Lino Perros Women Classic Brown Handbag
35015,Women,Accessories,Stoles,Stoles,Orange,Summer,2012.0,Casual,Fabindia Women Cream Printed Stole
52988,Women,Apparel,Saree,Sarees,Mustard,Summer,2012.0,Ethnic,FNF Printed Mustard Sari
45273,Men,Accessories,Watches,Watches,Blue,Winter,2016.0,Casual,Casio YOUTH Men Blue Digital Watch I072 W-753-2AVDF
56411,Men,Footwear,Sandal,Sandals,Brown,Spring,2013.0,Casual,GAS Men Brown Savana Sandals
30720,Boys,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Fabindia Boys Printed Blue Kurta
38636,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Nike Men Blue Cricket Tee T-shirt
50221,Women,Accessories,Belts,Belts,Purple,Summer,2012.0,Casual,Stoln Women Purple Belt
30678,Men,Accessories,Eyewear,Sunglasses,Grey,Winter,2016.0,Casual,Park Avenue Men Navy Sunglasses
40739,Unisex,Footwear,Flip Flops,Flip Flops,Grey,Summer,2012.0,Casual,Converse Unisex Grey Flip Flops
35668,Men,Footwear,Flip Flops,Flip Flops,Brown,Summer,2012.0,Casual,U.S. Polo Assn. Men Brown Flip Flops
14347,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Nike Men Dual Fusion ST 2 Black Sports Shoes
9084,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Sports,ADIDAS Women Ess Cuffed Pant Grey Trackpant
48625,Women,Accessories,Jewellery,Earrings,Silver,Summer,2013.0,Casual,Lucera Women Silver Earrings
10786,Unisex,Accessories,Headwear,Caps,Black,Fall,2011.0,Sports,Nike Unisex Runng Black Caps
45710,Women,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,2017.0,Casual,Paris Hilton Just Me Women Perfume
7219,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011.0,Formal,Rockport Men's Mubleno Black Shoe
26276,Men,Apparel,Topwear,Tshirts,Charcoal,Summer,2012.0,Casual,Proline Men Charcoal Grey Polo T-shirt
51771,Men,Accessories,Wallets,Wallets,Black,Fall,2012.0,Casual,Hidedge Men Black Wallet
55876,Women,Personal Care,Nails,Nail Polish,Black,Spring,2017.0,Casual,Colorbar Exclusive Nail Lacquer 76
46805,Women,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Nike Women Grey Sports Shoes
6596,Women,Apparel,Topwear,Tops,Purple,Summer,2011.0,Casual,Spykar Women Purple Top
49648,Women,Apparel,Dress,Dresses,Cream,Summer,2012.0,Casual,Mineral Cream & Purple Printed Dress
20347,Women,Apparel,Topwear,Sweaters,Black,Fall,2011.0,Casual,Scullers For Her Women Solid Black Sweater
16749,Women,Accessories,Bags,Clutches,Black,Winter,2015.0,Casual,Spice Art Women Glass Stylinc Multi Clutch
26658,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Puma Men Basics Black Casual Shoes
6010,Men,Apparel,Topwear,Shirts,Purple,Summer,2010.0,Casual,Highlander Men Purple Green Checked Shirt
47036,Women,Apparel,Topwear,Kurtas,Green,Fall,2012.0,Ethnic,Shree Women Green & White Printed Kurta
12142,Women,Apparel,Topwear,Kurtas,Purple,Fall,2011.0,Ethnic,Aurelia Women Solid Purple Kurtas
19259,Women,Accessories,Watches,Watches,Gold,Winter,2016.0,Casual,Guess Women Trapeze Gold Watch
20019,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,United Colors of Benetton Men Check Green Shirt
18278,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,Aneri Women Simi Blue Kurta
34100,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Doodle Boys Printed Blue T-shirt
24047,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Locomotive Men Printed Blue T-shirt
4171,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Reebok Men's Easytone Inspire White Shoe
23590,Women,Personal Care,Fragrance,Fragrance Gift Set,Blue,Spring,2017.0,Casual,Nike Fragrances Women Pure Deo and Perfume
3167,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Women Main Draw White Blue Shoe
59227,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Titan Women Black Watch
26965,Women,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Jealous 21 Women Check Blue Shirt
2297,Women,Apparel,Topwear,Tshirts,Pink,Fall,2010.0,Sports,Nike Women DPT Pink T-shirt
30509,Women,Apparel,Innerwear,Bra,Beige,Summer,2017.0,Casual,Lovable Women Spice Beige Bra
7103,Unisex,Accessories,Bags,Backpacks,Grey,Winter,2015.0,Casual,Wildcraft Unisex Grey Backpack
46876,Men,Accessories,Socks,Socks,Grey,Summer,2012.0,Casual,Lino Perros Men Pack of 2 Socks
51911,Women,Accessories,Bags,Laptop Bag,White,Summer,2016.0,Casual,Nyk Women White Orchid Laptop Bag
35645,Men,Footwear,Sandal,Sandals,Black,Summer,2013.0,Casual,U.S. Polo Assn. Men Black Sandals
55636,Women,Footwear,Shoes,Heels,Bronze,Winter,2015.0,Casual,Catwalk Women Bronze Flats
56298,Women,Apparel,Innerwear,Bra,Red,Summer,2017.0,Casual,Biara Women Red Blush Bra
24911,Boys,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,United Colors of Benetton Kids Boys Grey Printed T-shirt
31814,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Titan Men Black Dial Watch
46753,Women,Personal Care,Fragrance,Perfume and Body Mist,Blue,Spring,2017.0,Casual,Nautilus Women Pois 40 ml Perfume
15653,Unisex,Accessories,Bags,Backpacks,Navy Blue,Fall,2011.0,Casual,Belkin Unisex Simple Backpack Navy Blue Backpacks
51914,Women,Accessories,Bags,Handbags,Mustard,Summer,2016.0,Casual,Nyk Women Mustard Biker Sling Bag
47650,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Femella Women Black Lace Dress
39963,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,GAS Men Brown Truly Sandals
27546,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Scullers Men Check Black Shirt
58200,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Puma Men Black Sports Shoes
33524,Women,Footwear,Shoes,Casual Shoes,Red,Summer,2016.0,Casual,Cobblerz Women Red Shoes
27087,Women,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,Aneri Women Egyptian Black Kurta
41027,Men,Accessories,Headwear,Caps,Brown,Summer,2012.0,Casual,Lee Men Brown Cap
28304,Men,Accessories,Eyewear,Sunglasses,Steel,Winter,2016.0,Casual,Fastrack Men Pale Gold Sunglasses
49017,Women,Accessories,Jewellery,Ring,Silver,Summer,2013.0,Casual,Lucera Women Set of Two Silver Ring
52205,Women,Accessories,Jewellery,Pendant,White,Fall,2012.0,Casual,Lencia Sterling Silver Pendant
33233,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Formal,Arrow Men White Shirt
2996,Men,Apparel,Topwear,Tshirts,Red,Fall,2010.0,Casual,DUSG Men's Freedom Organic Cotton Red T-shirt
57527,Men,Footwear,Shoes,Casual Shoes,Coffee Brown,Summer,2012.0,Casual,Provogue Men Brown Casual Shoes
48563,Men,Accessories,Jewellery,Bracelet,Steel,Summer,2012.0,Casual,Revv Men Steel Bracelet
47331,Women,Accessories,Bags,Mobile Pouch,Black,Summer,2012.0,Casual,Baggit Women Black Raptaa Brush Mobile Pouch
54903,Men,Apparel,Topwear,Tshirts,Beige,Summer,2012.0,Casual,Do u speak green Men Grey T-shirt
45859,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012.0,Ethnic,Vishudh Women Multi Coloured Kurta
48804,Women,Accessories,Jewellery,Pendant,Silver,Summer,2013.0,Casual,Lucera Women Silver Pendant
28960,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,BIBA Women White Kurta
32190,Women,Footwear,Shoes,Sports Shoes,Pink,Summer,2012.0,Sports,ADIDAS Women Duramo Pink Sports Shoes
54877,Women,Accessories,Jewellery,Necklace and Chains,Multi,Summer,2013.0,Casual,Ivory Tag Women Golden Tangerine Multicoloured Necklace
49299,Women,Accessories,Socks,Socks,Beige,Summer,2016.0,Casual,Arrow Women Pack Of 5 Socks
7040,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2011.0,Casual,Numero Uno Men's Navy Blue Shoe
38751,Unisex,Accessories,Bags,Backpacks,Black,Summer,2012.0,Casual,Nike Unisex Black Backpack
26350,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,DKNY Women White Dial Watch NY8471
42241,Women,Apparel,Topwear,Tops,Purple,Summer,2012.0,Casual,Sepia Women Purple Top
18197,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2011.0,Casual,Highlander Men Solid Navy Blue Trouser
22856,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Woodland Men Brown Casual Shoes
5638,Men,Footwear,Flip Flops,Flip Flops,Brown,Summer,2011.0,Casual,ADIDAS Men's Adi Liner Brown Flip Flop
40649,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,Span Women Red Printed Kurta
21344,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Pal Zileri Men Casual Black Frame Sunglasses
32369,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Q&Q Men Black Dial Watch
14039,Men,Apparel,Topwear,Shirts,Green,Winter,2016.0,Casual,Flying Machine Men Check Green Shirts
34393,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Myntra Men Red Skull Gambling T-shirt
13097,Men,Apparel,Topwear,Sweaters,Red,Fall,2011.0,Casual,ADIDAS Men Knit Purple Sweaters
33440,Women,Accessories,Bags,Clutches,Beige,Fall,2012.0,Casual,Baggit Women Roundup Taj Beige Clutch
13983,Unisex,Footwear,Flip Flops,Flip Flops,Red,Fall,2011.0,Casual,Puma Unisex Jive Red Slippers
13216,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Palm Tree Kids Boys Solid White Shirts
2684,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Inkfruit Men's City Beats Violet T-shirt
9015,Men,Footwear,Sandal,Sandals,Brown,Summer,2011.0,Casual,iD Men Tim Brown Floater
54146,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Femella Women Black Top
45380,Women,Footwear,Shoes,Flats,Yellow,Winter,2012.0,Casual,Rocia Women Yellow Sandals
27893,Women,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Scullers For Her Check Blue Shirt
44429,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2013.0,Formal,Gliders Men Black Formal Shoes
47275,Men,Apparel,Innerwear,Briefs,White,Summer,2016.0,Casual,FCUK Underwear Men White Brief
28469,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Urban Yoga Women Printed Pink T-shirt
37653,Men,Accessories,Socks,Socks,Charcoal,Summer,2016.0,Casual,Playboy Men Charcoal Socks
13991,Women,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Puma Women Body Train Black Sports Shoes
38795,Men,Apparel,Topwear,Tshirts,White,Fall,2012.0,Casual,Free Authority Men White Polo Striped T-shirt
